image_id,x,y,w,h
544,3710,1265,181,179
544,3867,-1,186,106
544,1615,340,179,180
544,1840,874,180,180
544,1044,289,179,179
544,591,15,179,177
544,2783,1186,180,181
544,522,700,180,181
544,1501,188,180,180
544,2175,798,180,181
4356,1688,718,180,180
4356,3016,1569,180,179
4356,2682,1826,180,180
4356,1897,1827,180,180
4356,2893,1639,179,179
4356,1828,1671,180,180
4356,2691,1642,179,180
4356,1531,1397,180,180
4356,2129,1842,181,180
4356,2504,1652,180,180
7471,1736,404,180,180
7471,2002,1334,179,179
7471,3184,1071,179,180
7471,2930,602,180,180
7471,3138,930,179,180
7471,3094,929,180,180
7471,2629,240,179,180
7471,2264,1432,179,179
7471,2724,1231,180,179
7471,2545,168,181,180
6645,2078,1379,179,180
6645,3043,1029,180,180
6645,3123,985,180,180
6645,1810,431,181,181
6645,2942,330,180,179
6645,3136,932,180,180
6645,2902,1047,180,180
6645,2262,1422,179,180
6645,2613,1128,180,180
4688,2859,1703,179,179
4688,1829,1670,179,180
4688,3055,1425,180,180
4688,3076,1271,180,180
4688,1885,206,180,180
4688,1638,1399,179,179
4688,1523,930,180,180
4688,2676,1311,180,180
4688,2618,1857,180,180
4688,2496,1275,179,179
664,2209,734,179,180
664,748,205,179,179
664,3957,1134,138,181
664,2369,719,179,180
664,1941,748,179,180
664,742,317,179,179
664,3018,1305,180,181
664,545,524,180,180
664,2173,807,180,180
664,2250,772,180,180
664,616,284,179,179
6622,1616,465,180,180
6622,2078,1379,179,180
6622,3012,1131,180,180
6622,3123,967,180,180
6622,2954,1056,180,180
6622,2942,330,180,179
6622,3134,934,180,180
6622,2262,1422,179,180
6622,2600,1129,180,180
5195,2677,1829,180,180
5195,1523,1070,179,180
5195,1829,1670,180,180
5195,3051,1332,180,180
5195,1925,388,180,179
5195,2606,1690,180,180
5195,2805,1656,180,180
5195,1535,1356,180,180
5195,2226,816,180,180
5195,2553,1584,179,180
6025,2081,1408,179,180
6025,3129,928,180,180
6025,3156,1034,181,180
6025,2195,318,179,179
6025,3133,839,180,179
6025,2941,333,180,179
6025,3194,800,179,179
6025,2261,1423,180,180
6025,2589,1099,180,179
6802,2082,1371,179,179
6802,3188,1071,179,179
6802,3131,933,180,180
6802,1933,410,180,181
6802,3066,972,180,180
6802,2835,496,180,181
6802,2922,334,180,180
6802,2908,1038,179,179
6802,2262,1422,179,179
6802,2613,1128,180,180
4827,1623,758,179,180
4827,2672,1749,179,180
4827,2003,1829,180,180
4827,3002,1350,180,180
4827,1828,1671,180,179
4827,2809,1696,180,180
4827,1478,1299,179,179
4827,2536,1269,180,179
4827,2372,1864,181,180
893,2170,760,179,180
893,670,269,179,179
893,544,356,179,179
893,3171,1344,179,180
893,2918,352,179,179
893,1471,506,180,180
893,527,1220,179,179
893,2200,784,178,179
893,993,343,179,180
893,566,232,180,180
893,439,1398,178,179
893,1204,1165,181,180
893,1416,331,180,180
893,2299,770,179,179
6179,2098,1404,179,180
6179,3089,822,180,179
6179,3102,1052,180,180
6179,3135,934,179,180
6179,2123,339,180,179
6179,3031,920,180,180
6179,2941,332,180,180
6179,2261,1423,180,179
6055,2081,1408,180,180
6055,3177,1000,181,180
6055,3013,682,180,180
6055,3129,927,179,179
6055,2187,322,179,179
6055,3075,827,179,179
6055,2942,334,179,180
6055,2261,1423,180,179
4003,1986,1610,178,179
4003,2875,1689,180,180
4003,1802,1775,180,180
4003,1827,1668,179,180
4003,1743,1622,180,180
4003,2863,298,180,180
4003,1520,1186,179,180
4003,2798,1202,180,181
4003,2204,1750,179,180
4003,2538,171,180,180
5353,2626,1768,180,179
5353,1618,752,178,179
5353,1829,1670,180,180
5353,3052,1332,179,179
5353,2072,182,180,180
5353,2520,1707,180,180
5353,1669,1377,180,180
5353,1669,918,179,180
5353,2734,1579,180,179
5353,2436,1874,179,180
590,1590,280,179,180
590,1925,858,179,179
590,598,280,179,179
590,3110,1333,180,180
590,3896,1306,177,181
590,2255,768,179,180
590,1422,891,180,180
590,740,321,179,179
590,513,245,180,180
590,549,631,181,180
590,1493,181,180,180
590,2174,799,180,180
590,2911,1250,179,180
590,555,490,180,180
5428,1668,770,180,180
5428,1829,1670,180,180
5428,3054,1332,180,179
5428,2893,1163,180,181
5428,2554,1772,181,180
5428,1667,1375,181,180
5428,1665,915,179,180
5428,2835,1354,179,181
5428,2437,1874,180,179
5428,2415,242,179,180
678,2064,715,179,181
678,710,239,179,180
678,3948,1130,148,181
678,2357,678,179,179
678,1934,735,179,180
678,2190,789,180,180
678,762,403,179,180
678,3028,1305,180,181
678,546,517,180,180
678,2247,754,179,179
678,2260,776,179,180
678,622,280,180,179
7459,1736,403,181,180
7459,2002,1334,179,179
7459,3181,1068,179,180
7459,3139,930,179,179
7459,3104,924,180,180
7459,2930,603,180,179
7459,2545,308,180,180
7459,2264,1432,179,179
7459,2725,1230,180,180
7459,2553,165,181,180
4156,1839,856,180,180
4156,2814,1825,182,181
4156,2877,1689,180,179
4156,3150,1274,180,180
4156,1827,1669,180,180
4156,1461,1085,179,180
4156,2140,1101,179,180
4156,3158,874,180,179
4156,1990,1840,179,179
4156,2607,153,180,179
2204,1824,882,180,180
2204,2750,1752,180,180
2204,1829,1670,180,180
2204,3052,1332,179,179
2204,1920,388,179,180
2204,2546,1728,180,180
2204,1524,1071,179,180
2204,1535,1355,180,180
2204,2489,1883,179,179
2204,2608,1481,179,179
5471,2536,1473,180,180
5471,1829,1670,180,180
5471,3054,1332,179,180
5471,1928,765,180,179
5471,1676,1364,180,180
5471,1664,938,179,180
5471,2108,1185,181,181
5471,2437,1874,180,180
5471,2399,133,180,180
6876,2070,1362,180,180
6876,3194,1096,179,178
6876,3129,934,180,179
6876,1948,408,179,180
6876,3023,872,181,180
6876,2850,487,180,180
6876,2882,343,179,180
6876,2882,978,180,180
6876,2262,1422,179,180
6876,2628,1123,180,180
2141,1837,1505,180,180
2141,2668,1807,180,180
2141,1536,1086,180,180
2141,1830,1671,179,180
2141,3053,1334,180,179
2141,3149,1324,180,180
2141,1926,357,179,180
2141,1534,1356,180,180
2141,2678,1181,180,180
2141,2366,341,179,179
2077,2669,1807,179,180
2077,1627,1128,180,180
2077,1830,1671,179,180
2077,3035,1350,179,179
2077,1655,1487,180,180
2077,1993,515,179,179
2077,1554,1186,180,180
2077,1468,1298,179,180
2077,2005,986,179,179
6668,2077,1378,180,180
6668,3130,1035,181,180
6668,3133,934,180,180
6668,1897,422,180,180
6668,3052,1029,180,180
6668,2942,330,180,179
6668,2901,1048,180,180
6668,2262,1422,179,180
6668,2611,1129,181,180
2054,2668,1807,180,180
2054,1694,853,180,180
2054,1830,1671,180,179
2054,3034,1350,180,180
2054,1655,1523,180,180
2054,1610,1158,179,179
2054,1789,1166,179,180
2054,1467,1288,180,180
2054,1917,859,180,180
4437,1532,597,180,179
4437,1903,1699,179,180
4437,3015,1572,180,180
4437,1828,1670,180,180
4437,2887,1423,179,180
4437,2792,1608,181,181
4437,1548,1383,180,180
4437,2390,1711,180,180
4135,2877,1688,180,180
4135,3150,1274,180,180
4135,1461,1084,179,180
4135,1828,1669,180,180
4135,2871,423,180,180
4135,1808,1206,180,179
4135,2176,1109,179,180
4135,1982,1831,179,180
2002,1948,1504,179,179
2002,1829,1670,179,180
2002,2668,1807,180,180
2002,1675,985,180,180
2002,1741,1691,181,180
2002,3034,1350,180,180
2002,1519,1183,180,179
2002,1863,1083,180,180
2002,1554,1290,180,180
2002,1440,1177,180,180
7147,2074,1346,180,179
7147,3140,1037,180,180
7147,3205,1148,180,179
7147,2965,638,180,180
7147,2086,501,180,180
7147,3058,979,180,180
7147,3133,932,180,179
7147,2262,1422,179,180
7147,2659,1117,180,179
7147,2702,301,180,179
4536,2165,1438,179,180
4536,2756,1733,180,180
4536,1828,1670,180,180
4536,3013,1572,180,180
4536,2487,1623,178,179
4536,3046,519,179,181
4536,1526,931,179,180
4536,2697,1608,180,180
4536,1547,1383,180,180
4536,2626,1833,180,180
6940,3191,1093,179,179
6940,3128,933,180,180
6940,1959,421,180,180
6940,3011,862,180,180
6940,2842,456,181,180
6940,2766,277,180,180
6940,2888,983,180,180
6940,2262,1422,179,180
6940,2627,1123,181,180
955,564,380,181,180
955,666,268,180,180
955,454,1498,179,179
955,2287,681,179,180
955,1670,337,179,179
955,1421,1048,180,180
955,810,316,180,179
955,542,602,180,179
955,577,1355,180,179
955,2178,805,180,179
955,503,426,181,180
5310,2104,1480,180,180
5310,2657,1795,180,180
5310,1564,813,179,180
5310,1829,1671,180,179
5310,3051,1332,180,180
5310,1955,303,179,179
5310,1670,919,180,180
5310,2795,1586,179,180
5310,1602,1369,180,180
5310,2436,1876,180,180
657,2174,775,180,180
657,723,222,180,179
657,1115,0,180,154
657,3081,1360,179,180
657,1949,761,178,179
657,3938,1140,158,181
657,2245,765,179,180
657,2124,815,180,180
657,733,314,179,179
657,540,524,180,181
657,2378,770,180,180
657,578,316,180,179
6380,2071,1399,179,180
6380,3098,861,181,179
6380,3188,1044,180,180
6380,3136,935,180,180
6380,2941,332,180,180
6380,2970,1017,180,179
6380,2262,1422,179,180
5158,1997,1489,178,179
5158,2668,1807,180,180
5158,1536,1086,180,180
5158,1829,1670,179,180
5158,3050,1332,179,180
5158,1933,362,179,180
5158,1533,1356,180,180
5158,2828,1300,180,180
5158,2604,160,180,180
6736,2082,1371,179,180
6736,3185,1022,179,180
6736,3131,934,180,180
6736,1931,414,180,180
6736,3057,980,180,180
6736,2922,335,179,179
6736,2902,1048,180,180
6736,2262,1422,179,179
6736,2612,1127,180,180
4631,2759,1801,180,180
4631,1829,1670,179,180
4631,3043,1491,180,179
4631,2617,1838,181,180
4631,1638,1383,180,180
4631,1525,930,180,180
4631,2882,1706,180,180
4631,3124,782,179,180
4631,2752,1318,181,180
4631,2695,282,179,180
633,2091,760,179,180
633,580,294,179,179
633,1802,480,179,180
633,3893,1157,177,179
633,2334,700,179,180
633,1903,746,179,180
633,735,317,179,179
633,2591,929,180,179
633,495,748,180,180
633,2173,792,180,180
633,2254,768,180,180
633,499,504,180,180
2388,3026,1489,180,179
2388,2874,1595,180,180
2388,1669,771,180,179
2388,1829,1670,180,180
2388,3053,1332,179,179
2388,2554,1772,180,180
2388,1668,1376,180,180
2388,1664,915,180,179
2388,2436,1874,180,179
2388,2330,242,179,180
7245,2069,1327,180,180
7245,2973,656,180,179
7245,3120,1060,180,179
7245,3137,931,179,179
7245,2055,250,180,180
7245,3098,915,179,180
7245,2580,144,181,180
7245,2264,1432,179,179
7245,2686,1205,179,179
7245,2519,96,180,180
842,2194,779,179,180
842,1246,261,180,179
842,670,265,179,179
842,788,0,180,159
842,542,339,180,180
842,2922,1231,179,179
842,2359,709,179,180
842,3259,0,179,134
842,1509,756,180,179
842,2200,830,179,180
842,390,214,180,181
842,418,638,179,180
842,2386,840,181,181
842,2291,774,180,180
5482,2057,844,180,179
5482,1830,1670,179,180
5482,3055,1332,180,180
5482,2205,225,180,179
5482,1677,1363,180,180
5482,1665,938,180,180
5482,2064,1021,179,180
5482,2436,1874,180,180
5482,2549,1505,180,179
6743,2082,1371,179,180
6743,3207,1008,180,180
6743,3132,933,180,180
6743,1930,411,180,181
6743,3054,979,180,180
6743,2922,335,179,179
6743,2903,1048,180,180
6743,2262,1422,179,180
6743,2612,1127,180,180
6440,2071,1399,180,180
6440,3091,916,180,180
6440,3092,1070,180,180
6440,3138,935,179,180
6440,2941,331,180,180
6440,1635,778,180,180
6440,2972,1017,180,179
6440,2262,1423,179,179
6428,2071,1399,180,180
6428,3098,915,179,180
6428,3127,1058,180,180
6428,3135,937,179,180
6428,2941,332,180,179
6428,1611,740,179,180
6428,2969,1017,181,179
6428,2262,1422,179,180
2420,3055,1332,179,180
2420,1668,771,180,179
2420,1829,1670,180,180
2420,3142,1191,181,180
2420,2554,1772,181,180
2420,1668,1375,180,180
2420,1665,915,179,180
2420,2964,1378,179,179
2420,2437,1873,180,180
2420,2408,244,180,180
6434,2071,1399,180,180
6434,3093,915,179,180
6434,3108,1068,180,180
6434,3137,936,179,180
6434,2941,332,180,180
6434,1619,765,179,180
6434,2969,1017,180,179
6434,2261,1422,180,180
6996,3185,1021,180,180
6996,2989,838,180,179
6996,3129,934,180,180
6996,2064,426,179,180
6996,2792,374,180,181
6996,2998,966,180,180
6996,2089,299,180,180
6996,2262,1422,179,180
6996,2641,1117,180,180
4450,1907,1704,179,180
4450,3013,1571,180,180
4450,1828,1670,180,180
4450,2502,1764,180,180
4450,1518,756,180,180
4450,2788,1583,180,180
4450,1547,1384,180,180
4450,3062,1190,179,180
2216,2789,1768,180,180
2216,1468,852,180,179
2216,1829,1670,180,180
2216,3051,1332,179,179
2216,2540,1719,180,180
2216,1523,1070,179,180
2216,1535,1355,180,180
2216,2488,1885,179,180
2216,2758,1465,180,180
2310,2104,1480,180,180
2310,2657,1795,180,180
2310,1564,813,179,180
2310,1829,1671,180,179
2310,3051,1332,180,180
2310,1955,303,179,179
2310,1670,919,180,180
2310,2795,1586,179,180
2310,1602,1369,180,180
2310,2436,1876,180,180
7493,1736,404,180,180
7493,2002,1334,179,179
7493,3195,1065,180,179
7493,2930,603,180,179
7493,3138,930,179,179
7493,3100,905,180,180
7493,2470,175,180,180
7493,2264,1432,180,179
7493,2724,1230,181,180
7493,2577,138,181,179
5274,2690,1737,180,180
5274,1829,1670,179,180
5274,3052,1332,179,179
5274,1931,387,179,179
5274,1676,919,180,180
5274,1596,1370,179,180
5274,2434,1878,179,180
5274,2684,1606,179,180
840,2197,777,179,179
840,1261,256,179,180
840,669,266,180,179
840,809,31,180,177
840,541,337,181,179
840,2922,1231,180,179
840,2340,698,179,179
840,3258,0,179,123
840,1477,725,179,180
840,2189,828,180,180
840,400,185,181,182
840,411,628,179,180
840,2368,855,180,180
840,2291,772,180,180
887,2222,721,180,180
887,2266,764,179,180
887,668,268,179,179
887,551,370,179,180
887,3163,1352,180,180
887,2429,693,180,180
887,2782,459,181,181
887,1458,510,179,179
887,664,1234,180,179
887,465,1127,179,180
887,2195,780,179,180
887,1021,325,179,180
887,2873,239,180,180
887,1388,1174,181,181
887,1584,424,181,180
6491,2077,1379,180,180
6491,3102,1097,180,180
6491,3135,935,180,180
6491,3028,921,180,180
6491,2941,331,180,180
6491,1638,790,180,180
6491,2942,1018,180,179
6491,2262,1422,179,180
4590,2739,1758,179,180
4590,1829,1670,179,180
4590,3043,1491,180,179
4590,2975,1405,180,179
4590,1525,931,180,179
4590,2836,1716,180,179
4590,1547,1426,180,180
4590,3020,902,180,180
4590,2707,274,179,180
818,2225,739,179,180
818,1452,267,179,180
818,2189,780,180,180
818,552,217,180,179
818,1123,187,179,179
818,2385,728,180,180
818,2959,142,179,180
818,1432,955,179,180
818,1957,922,179,179
818,667,270,178,179
818,393,166,180,180
818,2812,1118,180,180
818,435,625,179,179
818,2302,769,179,179
6740,2082,1371,179,180
6740,3199,1016,180,179
6740,3132,933,180,180
6740,1930,411,180,181
6740,3057,980,180,179
6740,2922,335,179,179
6740,2902,1048,180,180
6740,2262,1422,179,180
6740,2612,1127,180,180
7323,2042,1322,180,180
7323,3136,931,180,180
7323,3235,1065,180,180
7323,1837,457,180,181
7323,3102,982,180,180
7323,2956,595,179,180
7323,3112,1071,180,180
7323,2264,1431,179,180
7323,2685,1204,180,179
7323,2623,242,179,180
5285,2659,1794,180,180
5285,1829,1670,179,180
5285,3052,1332,179,179
5285,1941,342,179,179
5285,1672,919,180,180
5285,2790,1593,181,181
5285,1595,1371,180,179
5285,2436,1878,179,180
4932,1866,1401,180,180
4932,2667,1808,180,180
4932,1715,896,180,180
4932,1936,1733,179,180
4932,3150,1361,180,179
4932,1829,1671,180,180
4932,3029,1324,180,181
4932,1577,1159,180,181
4932,2247,1846,180,180
4932,1974,1361,179,179
688,1440,196,180,179
688,689,204,182,181
688,741,157,180,179
688,636,263,180,180
688,1898,684,179,180
688,3937,1150,159,181
688,2335,676,179,179
688,1876,830,180,180
688,689,446,179,180
688,2805,1163,181,182
688,538,530,180,180
688,2188,782,180,181
688,2257,770,180,180
688,628,273,180,180
4822,1623,758,179,180
4822,2282,1684,180,180
4822,2790,1744,181,181
4822,2622,1753,180,179
4822,1829,1670,179,180
4822,3004,1350,180,180
4822,1544,1290,180,180
4822,2694,984,180,179
4822,2372,1865,181,180
5454,1733,736,179,180
5454,1829,1670,180,180
5454,3053,1331,180,180
5454,2590,1637,180,179
5454,1667,1374,180,180
5454,1665,939,179,179
5454,2531,1264,180,179
5454,2437,1874,179,180
5454,2434,1246,179,178
5454,2414,210,179,179
4408,1667,457,180,180
4408,2148,1708,179,179
4408,3011,1574,180,179
4408,2657,1771,181,179
4408,1935,1727,179,180
4408,2940,1616,179,179
4408,1829,1671,179,179
4408,2625,1713,179,180
4408,2710,1636,180,180
4408,1548,1383,180,180
2287,2659,1795,180,180
2287,1829,1670,179,180
2287,3052,1332,179,179
2287,1940,305,179,179
2287,1672,920,180,179
2287,2791,1593,181,181
2287,1596,1370,179,180
2287,2436,1878,180,179
5259,2732,1735,179,179
5259,1527,825,179,179
5259,1829,1670,179,180
5259,3052,1332,179,180
5259,1927,376,179,180
5259,1606,908,179,180
5259,1596,1370,179,179
5259,2465,1817,180,180
5259,2737,1521,180,179
6488,2077,1379,180,180
6488,3135,935,180,180
6488,3028,921,180,180
6488,2941,331,180,180
6488,1638,790,180,180
6488,2942,1017,181,180
6488,2262,1422,179,180
6730,2081,1372,179,179
6730,3175,1020,179,179
6730,3131,933,180,181
6730,1918,412,180,180
6730,3060,981,180,180
6730,2921,335,180,179
6730,2902,1048,180,180
6730,2262,1422,179,179
6730,2612,1127,180,180
2191,2726,1790,180,180
2191,1523,1070,179,180
2191,1829,1670,180,180
2191,3050,1332,180,180
2191,1926,384,179,180
2191,2617,1708,180,180
2191,2854,1611,180,180
2191,1535,1356,180,180
2191,2385,780,180,180
2191,2540,1596,180,180
935,2116,712,179,180
935,1388,270,180,180
935,2142,764,180,180
935,788,249,180,180
935,669,269,180,180
935,2307,743,179,179
935,3512,129,180,181
935,524,1246,180,180
935,704,476,179,180
935,537,1349,179,180
935,1454,1068,180,180
935,2187,803,180,180
935,556,382,180,179
2242,2789,1767,180,180
2242,1829,1670,180,180
2242,3051,1331,179,180
2242,1923,376,179,180
2242,2536,1717,180,180
2242,1540,864,180,180
2242,1410,865,179,180
2242,1536,1354,180,180
2242,2487,1885,179,179
2242,2769,1456,180,181
2267,2690,1737,180,180
2267,1829,1670,179,180
2267,3052,1332,179,179
2267,1928,383,180,180
2267,1676,916,180,180
2267,2695,1600,179,180
2267,1596,1370,179,180
2267,2434,1879,179,179
2304,2112,1488,179,180
2304,2659,1795,179,180
2304,1829,1671,180,179
2304,3051,1332,180,180
2304,1954,290,179,179
2304,1670,919,180,180
2304,2795,1588,180,180
2304,1595,1371,179,180
2304,2436,1877,179,179
6186,2097,1405,180,179
6186,3102,819,180,180
6186,3080,1047,180,180
6186,3136,935,180,180
6186,2099,354,179,180
6186,3037,917,180,181
6186,2941,332,180,180
6186,2262,1423,179,179
2269,2691,1737,179,180
2269,1829,1670,179,180
2269,3052,1332,179,179
2269,1928,382,180,180
2269,1676,918,180,180
2269,1596,1370,179,180
2269,2434,1879,179,179
2269,2681,1608,179,180
7217,1583,430,180,180
7217,2069,1327,180,180
7217,3124,1049,180,179
7217,2973,656,180,179
7217,2061,505,179,180
7217,3100,944,180,179
7217,2264,1431,180,180
7217,2686,1206,180,179
7217,2702,301,180,179
6474,2071,1399,180,180
6474,3135,935,180,180
6474,3033,920,181,180
6474,2941,331,180,180
6474,1638,789,180,180
6474,2945,1011,181,180
6474,2262,1422,179,180
7210,2070,1328,180,180
7210,3123,1049,179,180
7210,2974,655,179,179
7210,3096,952,180,180
7210,1451,692,180,180
7210,2264,1431,180,180
7210,2686,1205,179,180
7210,2702,301,180,179
2073,2669,1808,179,179
2073,1679,1119,181,180
2073,1830,1671,180,180
2073,3034,1350,180,180
2073,1656,1517,181,180
2073,1988,599,179,179
2073,1545,1175,181,180
2073,1477,1298,180,180
2073,1996,985,179,179
6808,2081,1370,180,180
6808,3189,1087,179,179
6808,3130,933,180,180
6808,1938,425,181,180
6808,3060,975,180,180
6808,2835,496,180,181
6808,2922,335,180,179
6808,2908,1038,180,179
6808,2262,1422,179,179
6808,2612,1128,181,179
4432,1597,522,179,180
4432,2689,1653,180,180
4432,3012,1571,180,180
4432,2919,1652,179,180
4432,1901,1711,180,180
4432,1828,1670,180,180
4432,2849,1474,179,180
4432,1548,1383,180,180
4432,2279,1672,180,179
2219,2789,1767,180,181
2219,1454,879,179,180
2219,1829,1670,180,180
2219,3051,1331,180,180
2219,2542,1716,180,180
2219,1491,988,179,180
2219,1535,1354,180,180
2219,2487,1886,180,179
2219,2766,1460,180,181
6439,2071,1399,180,180
6439,3092,917,179,180
6439,3090,1071,180,179
6439,3137,936,180,180
6439,2942,332,179,179
6439,1632,774,180,180
6439,2969,1016,180,180
6439,2261,1423,180,179
5062,1857,844,180,180
5062,2668,1807,180,180
5062,1830,1671,180,180
5062,1699,1183,181,181
5062,3034,1350,180,180
5062,1656,1518,181,180
5062,1585,1194,179,179
5062,1747,863,180,180
5062,1479,1297,180,180
5033,2668,1807,180,180
5033,1488,642,179,180
5033,1830,1671,179,179
5033,1675,1150,181,180
5033,3034,1350,180,180
5033,1655,1564,180,180
5033,1428,769,180,180
5033,1784,1234,179,179
5033,1464,1289,179,180
5033,2051,868,180,180
4087,2724,1794,179,179
4087,1908,1671,180,180
4087,3150,1275,180,180
4087,1466,1121,179,180
4087,1828,1671,180,180
